Year,Discipline,Segment,Rank,Skater_Name,Nation,Element_Number,Element_Name,Element_Type,GOE_Base,Info_Column,Second_Half,Base_Value,GOE,J1,J2,J3,J4,J5,J6,J7,J8,J9,GOE_Mid7_Avg,Element_Score,Total_Segment_Score,Total_Element_Score,Total_Component_Score,Total_Deductions
2023,M,Short,26,Conrad ORZEL,CAN,5,StSq2,step,2.6,,False,2.6,0.37,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.4285714285714286,2.97,67.65,34.13,33.52,0.0
2023,M,Short,26,Conrad ORZEL,CAN,6,FCSp4,spin,3.2,,False,3.2,0.37,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.1428571428571428,3.57,67.65,34.13,33.52,0.0
2023,M,Short,26,Conrad ORZEL,CAN,7,CCoSp3,spin,3.0,,False,3.0,0.47,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.5714285714285714,3.47,67.65,34.13,33.52,0.0
2023,M,Short,27,Tomas-Llorenc GUARINO SABATE,ESP,1,3Aq,jump,8.0,q F,False,8.0,-4.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,4.0,67.6,34.0,34.6,-1.0
2023,M,Short,27,Tomas-Llorenc GUARINO SABATE,ESP,2,3Lz,jump,5.9,,False,5.9,1.26,2.0,2.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,2.142857142857143,7.16,67.6,34.0,34.6,-1.0
2023,M,Short,27,Tomas-Llorenc GUARINO SABATE,ESP,3,CCSp4,spin,3.2,,False,3.2,0.41,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.2857142857142858,3.61,67.6,34.0,34.6,-1.0
2023,M,Short,27,Tomas-Llorenc GUARINO SABATE,ESP,4,3F!+3T,jump,5.3,!,True,10.45,-0.45,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,-0.8571428571428571,10.0,67.6,34.0,34.6,-1.0
2023,M,Short,27,Tomas-Llorenc GUARINO SABATE,ESP,5,FSSp4,spin,3.0,,False,3.0,0.04,-1.0,0.0,1.0,-1.0,-2.0,0.0,2.0,2.0,0.0,0.1428571428571428,3.04,67.6,34.0,34.6,-1.0
2023,M,Short,27,Tomas-Llorenc GUARINO SABATE,ESP,6,StSq3,step,3.3,,False,3.3,0.71,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.142857142857143,4.01,67.6,34.0,34.6,-1.0
2023,M,Short,27,Tomas-Llorenc GUARINO SABATE,ESP,7,CCoSp4V,spin,2.63,,False,2.63,-0.45,0.0,-1.0,-1.0,-1.0,-3.0,-2.0,-2.0,-2.0,-3.0,-1.7142857142857142,2.18,67.6,34.0,34.6,-1.0
2023,M,Short,28,Burak DEMIRBOGA,TUR,1,3A,jump,8.0,,False,8.0,-1.14,-1.0,-1.0,-2.0,-1.0,-1.0,-1.0,-3.0,-2.0,-2.0,-1.4285714285714286,6.86,65.73,34.0,31.73,0.0
2023,M,Short,28,Burak DEMIRBOGA,TUR,2,3Lz,jump,5.9,,False,5.9,-1.01,-2.0,-1.0,-2.0,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-1.7142857142857142,4.89,65.73,34.0,31.73,0.0
2023,M,Short,28,Burak DEMIRBOGA,TUR,3,FCSp3,spin,2.8,,False,2.8,0.24,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.8571428571428571,3.04,65.73,34.0,31.73,0.0
